"amt","sogn","koen","alder","civilstand","erhverv","herred","år","sektor"
"Århus","Torrild","mand",18,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",40,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",21,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",54,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",37,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",39,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",19,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",61,"gift","Smed","Hads",1834,"sekundære"
"Århus","Torrild","mand",26,"ugift","Smed","Hads",1834,"sekundære"
"Århus","Torrild","mand",63,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",52,"gift","Væver","Hads",1834,"sekundære"
"Århus","Torrild","mand",28,"ugift","Væver","Hads",1834,"sekundære"
"Århus","Torrild","mand",56,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",39,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",16,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",50,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",48,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",26,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",21,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",51,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",45,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",42,"gift","Hjulmand","Hads",1834,"sekundære"
"Århus","Torrild","mand",33,"gift","Snedker","Hads",1834,"sekundære"
"Århus","Torrild","mand",40,"gift","Snedker","Hads",1834,"sekundære"
"Århus","Torrild","mand",27,"gift","Skomager","Hads",1834,"sekundære"
"Århus","Torrild","mand",35,"gift","Skrædder","Hads",1834,"sekundære"
"Århus","Torrild","mand",73,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",59,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",22,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",18,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",48,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",68,"enkemand","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",29,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",65,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",49,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",20,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",69,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",18,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",49,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",22,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",31,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",63,"gift","lever af sin Jordlod","Hads",1834,"primære"
"Århus","Torrild","mand",66,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",31,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",20,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",75,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",45,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",56,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",56,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",44,"gift","Boelsmand","Hads",1834,"primære"
"Århus","Torrild","mand",47,"gift","Boelsmand","Hads",1834,"primære"
"Århus","Torrild","mand",45,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",23,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",54,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",27,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",17,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",49,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",23,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",23,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",38,"gift","lever af sin Jordlod","Hads",1834,"primære"
"Århus","Torrild","mand",35,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",44,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",45,"gift","lever af sin Jordlod","Hads",1834,"primære"
"Århus","Torrild","mand",27,"gift","Tømrer","Hads",1834,"sekundære"
"Århus","Torrild","mand",48,"gift","Boelsmand","Hads",1834,"primære"
"Århus","Torrild","mand",61,"gift","Væver","Hads",1834,"sekundære"
"Århus","Torrild","mand",57,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",17,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",17,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",25,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",51,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",24,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",18,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",40,"gift","Gårdmand","Hads",1834,"primære"
"Århus","Torrild","mand",18,"ugift","Tjenestekarl","Hads",1834,"primære"
"Århus","Torrild","mand",43,"gift","Daglejer","Hads",1834,"primære"
"Århus","Torrild","mand",31,"gift","Væver","Hads",1834,"sekundære"
"Århus","Tranbjerg","mand",57,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",27,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",17,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",25,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",21,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",17,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",76,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",25,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",16,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",70,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",49,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",20,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",18,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",54,"gift","Husmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",40,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",17,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",31,"ugift","Væver","Ning",1834,"sekundære"
"Århus","Tranbjerg","mand",31,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",42,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",20,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",26,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",19,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",44,"gift","Gårdmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",45,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",19,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",33,"gift","Væver","Ning",1834,"sekundære"
"Århus","Tranbjerg","mand",57,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",55,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",56,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",57,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",22,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",17,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",51,"gift","Daglejer","Ning",1834,"primære"
"Århus","Tranbjerg","mand",34,"gift","Smed","Ning",1834,"sekundære"
"Århus","Tranbjerg","mand",57,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",36,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",32,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",23,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",31,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",22,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",38,"gift","Væver","Ning",1834,"sekundære"
"Århus","Tranbjerg","mand",34,"gift","Tømrer","Ning",1834,"sekundære"
"Århus","Tranbjerg","mand",55,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",16,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",44,"ugift","Daglejer","Ning",1834,"primære"
"Århus","Tranbjerg","mand",25,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",17,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",38,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",22,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",33,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",42,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",20,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",41,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",34,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",49,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",33,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",16,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",16,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",42,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Tranbjerg","mand",18,"ugift","Tjenestekarl","Ning",1834,"primære"
"Århus","Tranbjerg","mand",46,"gift","Fæstegaardmand","Ning",1834,"primære"
"Århus","Trige","mand",34,"ugift","Tjenestekarl","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",30,"gift","Tjenestekarl","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",54,"gift","Tjenestekarl","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",18,"ugift","Tjenestekarl","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",48,"gift","Daglejer","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",56,"gift","Smed","Vester Lisbjerg",1834,"sekundære"
"Århus","Trige","mand",47,"gift","Daglejer","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",27,"ugift","Tjenestekarl","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",41,"gift","Skrædder","Vester Lisbjerg",1834,"sekundære"
"Århus","Trige","mand",55,"gift","lever af sin Jordlod","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",32,"gift","Daglejer","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",55,"gift","Daglejer","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",36,"gift","Daglejer","Vester Lisbjerg",1834,"primære"
"Århus","Trige","mand",22,"ugift","Tjenestekarl","Vester Lisbjerg",1834,"primære"
