"amt","sogn","koen","alder","civilstand","herred","år"
"Århus","Sjelle","kvinde",56,"gift","Framlev",1834
"Århus","Sjelle","kvinde",21,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",16,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",12,"ugift","Framlev",1834
"Århus","Sjelle","mand",11,"ugift","Framlev",1834
"Århus","Sjelle","mand",43,"gift","Framlev",1834
"Århus","Sjelle","kvinde",41,"gift","Framlev",1834
"Århus","Sjelle","kvinde",16,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",12,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",10,"ugift","Framlev",1834
"Århus","Sjelle","mand",7,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",5,"ugift","Framlev",1834
"Århus","Sjelle","mand",1,"ugift","Framlev",1834
"Århus","Sjelle","mand",32,"ugift","Framlev",1834
"Århus","Sjelle","mand",78,"gift","Framlev",1834
"Århus","Sjelle","kvinde",59,"gift","Framlev",1834
"Århus","Sjelle","kvinde",26,"ugift","Framlev",1834
"Århus","Sjelle","mand",17,"ugift","Framlev",1834
"Århus","Sjelle","mand",44,"gift","Framlev",1834
"Århus","Sjelle","kvinde",35,"gift","Framlev",1834
"Århus","Sjelle","kvinde",9,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",6,"ugift","Framlev",1834
"Århus","Sjelle","mand",3,"ugift","Framlev",1834
"Århus","Sjelle","mand",1,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",6,"ugift","Framlev",1834
"Århus","Sjelle","mand",40,"gift","Framlev",1834
"Århus","Sjelle","kvinde",32,"gift","Framlev",1834
"Århus","Sjelle","mand",10,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",9,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",7,"ugift","Framlev",1834
"Århus","Sjelle","mand",54,"gift","Framlev",1834
"Århus","Sjelle","kvinde",43,"gift","Framlev",1834
"Århus","Sjelle","mand",23,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",14,"ugift","Framlev",1834
"Århus","Sjelle","mand",12,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",10,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",5,"ugift","Framlev",1834
"Århus","Sjelle","mand",2,"ugift","Framlev",1834
"Århus","Sjelle","mand",45,"gift","Framlev",1834
"Århus","Sjelle","kvinde",48,"gift","Framlev",1834
"Århus","Sjelle","mand",15,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",13,"ugift","Framlev",1834
"Århus","Sjelle","mand",9,"ugift","Framlev",1834
"Århus","Sjelle","mand",4,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",39,"enke","Framlev",1834
"Århus","Sjelle","mand",10,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",8,"ugift","Framlev",1834
"Århus","Sjelle","mand",29,"gift","Framlev",1834
"Århus","Sjelle","kvinde",34,"gift","Framlev",1834
"Århus","Sjelle","mand",37,"ugift","Framlev",1834
"Århus","Sjelle","mand",41,"gift","Framlev",1834
"Århus","Sjelle","kvinde",41,"gift","Framlev",1834
"Århus","Sjelle","mand",14,"ugift","Framlev",1834
"Århus","Sjelle","mand",11,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",9,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",6,"ugift","Framlev",1834
"Århus","Sjelle","mand",4,"ugift","Framlev",1834
"Århus","Sjelle","mand",48,"gift","Framlev",1834
"Århus","Sjelle","kvinde",31,"gift","Framlev",1834
"Århus","Sjelle","kvinde",8,"ugift","Framlev",1834
"Århus","Sjelle","mand",7,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",4,"ugift","Framlev",1834
"Århus","Sjelle","mand",2,"ugift","Framlev",1834
"Århus","Sjelle","mand",59,"gift","Framlev",1834
"Århus","Sjelle","kvinde",49,"gift","Framlev",1834
"Århus","Sjelle","kvinde",14,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",11,"ugift","Framlev",1834
"Århus","Sjelle","mand",17,"ugift","Framlev",1834
"Århus","Sjelle","mand",67,"gift","Framlev",1834
"Århus","Sjelle","kvinde",73,"gift","Framlev",1834
"Århus","Sjelle","mand",36,"ugift","Framlev",1834
"Århus","Sjelle","mand",18,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",55,"enke","Framlev",1834
"Århus","Sjelle","kvinde",67,"ugift","Framlev",1834
"Århus","Sjelle","mand",45,"gift","Framlev",1834
"Århus","Sjelle","kvinde",39,"gift","Framlev",1834
"Århus","Sjelle","mand",18,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",12,"ugift","Framlev",1834
"Århus","Sjelle","mand",11,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",25,"ugift","Framlev",1834
"Århus","Sjelle","mand",37,"ugift","Framlev",1834
"Århus","Sjelle","mand",28,"ugift","Framlev",1834
"Århus","Sjelle","mand",57,"gift","Framlev",1834
"Århus","Sjelle","kvinde",34,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",16,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",25,"ugift","Framlev",1834
"Århus","Sjelle","mand",25,"gift","Framlev",1834
"Århus","Sjelle","kvinde",21,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",29,"ugift","Framlev",1834
"Århus","Sjelle","mand",48,"gift","Framlev",1834
"Århus","Sjelle","mand",72,"enkemand","Framlev",1834
"Århus","Sjelle","mand",38,"gift","Framlev",1834
"Århus","Sjelle","kvinde",21,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",20,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",27,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",18,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",25,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",13,"ugift","Framlev",1834
"Århus","Sjelle","mand",20,"ugift","Framlev",1834
"Århus","Sjelle","mand",17,"ugift","Framlev",1834
"Århus","Sjelle","mand",18,"ugift","Framlev",1834
"Århus","Sjelle","mand",38,"ugift","Framlev",1834
"Århus","Sjelle","mand",39,"gift","Framlev",1834
"Århus","Sjelle","kvinde",26,"gift","Framlev",1834
"Århus","Sjelle","mand",10,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",1,"ugift","Framlev",1834
"Århus","Sjelle","mand",12,"ugift","Framlev",1834
"Århus","Sjelle","mand",39,"ugift","Framlev",1834
"Århus","Sjelle","mand",18,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",19,"ugift","Framlev",1834
"Århus","Sjelle","mand",16,"ugift","Framlev",1834
"Århus","Sjelle","mand",35,"gift","Framlev",1834
"Århus","Sjelle","kvinde",23,"gift","Framlev",1834
"Århus","Sjelle","kvinde",2,"ugift","Framlev",1834
"Århus","Sjelle","mand",21,"ugift","Framlev",1834
"Århus","Sjelle","mand",21,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",30,"ugift","Framlev",1834
"Århus","Sjelle","mand",30,"gift","Framlev",1834
"Århus","Sjelle","kvinde",29,"gift","Framlev",1834
"Århus","Sjelle","mand",7,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",4,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",2,"ugift","Framlev",1834
"Århus","Sjelle","mand",22,"ugift","Framlev",1834
"Århus","Sjelle","mand",19,"ugift","Framlev",1834
"Århus","Sjelle","mand",32,"gift","Framlev",1834
"Århus","Sjelle","kvinde",26,"gift","Framlev",1834
"Århus","Sjelle","mand",2,"ugift","Framlev",1834
"Århus","Sjelle","mand",37,"gift","Framlev",1834
"Århus","Sjelle","kvinde",30,"gift","Framlev",1834
"Århus","Sjelle","kvinde",5,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",1,"ugift","Framlev",1834
"Århus","Sjelle","mand",39,"gift","Framlev",1834
"Århus","Sjelle","kvinde",32,"gift","Framlev",1834
"Århus","Sjelle","kvinde",6,"ugift","Framlev",1834
"Århus","Sjelle","mand",33,"gift","Framlev",1834
"Århus","Sjelle","kvinde",29,"gift","Framlev",1834
"Århus","Sjelle","mand",2,"ugift","Framlev",1834
"Århus","Sjelle","mand",34,"gift","Framlev",1834
"Århus","Sjelle","kvinde",44,"gift","Framlev",1834
"Århus","Sjelle","kvinde",10,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",5,"ugift","Framlev",1834
"Århus","Sjelle","mand",28,"gift","Framlev",1834
"Århus","Sjelle","kvinde",28,"gift","Framlev",1834
"Århus","Sjelle","mand",7,"ugift","Framlev",1834
"Århus","Sjelle","mand",8,"ugift","Framlev",1834
"Århus","Sjelle","mand",1,"ugift","Framlev",1834
"Århus","Sjelle","mand",35,"gift","Framlev",1834
"Århus","Sjelle","kvinde",35,"gift","Framlev",1834
"Århus","Sjelle","mand",12,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",11,"ugift","Framlev",1834
"Århus","Sjelle","mand",9,"ugift","Framlev",1834
"Århus","Sjelle","kvinde",2,"ugift","Framlev",1834
"Århus","Sjelle","mand",34,"gift","Framlev",1834
"Århus","Sjelle","kvinde",27,"gift","Framlev",1834
"Århus","Sjelle","kvinde",2,"ugift","Framlev",1834
"Århus","Skejby","mand",48,"gift","Hasle",1834
"Århus","Skejby","kvinde",31,"gift","Hasle",1834
"Århus","Skejby","mand",12,"ugift","Hasle",1834
"Århus","Skejby","mand",10,"ugift","Hasle",1834
"Århus","Skejby","mand",5,"ugift","Hasle",1834
"Århus","Skejby","mand",2,"ugift","Hasle",1834
"Århus","Skejby","kvinde",16,"ugift","Hasle",1834
"Århus","Skejby","kvinde",14,"ugift","Hasle",1834
"Århus","Skejby","mand",54,"ugift","Hasle",1834
"Århus","Skejby","mand",32,"ugift","Hasle",1834
"Århus","Skejby","mand",20,"ugift","Hasle",1834
"Århus","Skejby","kvinde",18,"ugift","Hasle",1834
"Århus","Skejby","kvinde",20,"ugift","Hasle",1834
"Århus","Skejby","mand",37,"gift","Hasle",1834
"Århus","Skejby","kvinde",43,"gift","Hasle",1834
"Århus","Skejby","mand",19,"ugift","Hasle",1834
"Århus","Skejby","mand",15,"ugift","Hasle",1834
"Århus","Skejby","mand",17,"ugift","Hasle",1834
"Århus","Skejby","mand",13,"ugift","Hasle",1834
"Århus","Skejby","mand",10,"ugift","Hasle",1834
"Århus","Skejby","mand",7,"ugift","Hasle",1834
"Århus","Skejby","kvinde",20,"ugift","Hasle",1834
"Århus","Skejby","mand",23,"ugift","Hasle",1834
"Århus","Skejby","kvinde",20,"ugift","Hasle",1834
"Århus","Skejby","mand",66,"gift","Hasle",1834
"Århus","Skejby","kvinde",53,"gift","Hasle",1834
"Århus","Skejby","mand",31,"ugift","Hasle",1834
"Århus","Skejby","mand",12,"ugift","Hasle",1834
"Århus","Skejby","kvinde",28,"ugift","Hasle",1834
"Århus","Skejby","kvinde",25,"ugift","Hasle",1834
"Århus","Skejby","kvinde",19,"ugift","Hasle",1834
"Århus","Skejby","kvinde",16,"ugift","Hasle",1834
"Århus","Skejby","kvinde",8,"ugift","Hasle",1834
"Århus","Skejby","mand",19,"ugift","Hasle",1834
"Århus","Skejby","mand",55,"gift","Hasle",1834
"Århus","Skejby","kvinde",38,"gift","Hasle",1834
"Århus","Skejby","mand",8,"ugift","Hasle",1834
"Århus","Skejby","mand",3,"ugift","Hasle",1834
"Århus","Skejby","kvinde",12,"ugift","Hasle",1834
"Århus","Skejby","mand",84,"enkemand","Hasle",1834
"Århus","Skejby","mand",24,"ugift","Hasle",1834
"Århus","Skejby","kvinde",29,"ugift","Hasle",1834
"Århus","Skejby","mand",48,"gift","Hasle",1834
"Århus","Skejby","kvinde",54,"gift","Hasle",1834
"Århus","Skejby","mand",21,"ugift","Hasle",1834
"Århus","Skejby","kvinde",27,"ugift","Hasle",1834
"Århus","Skejby","mand",15,"ugift","Hasle",1834
"Århus","Skejby","mand",34,"gift","Hasle",1834
"Århus","Skejby","kvinde",49,"gift","Hasle",1834
"Århus","Skejby","mand",21,"ugift","Hasle",1834
"Århus","Skejby","mand",19,"ugift","Hasle",1834
"Århus","Skejby","mand",13,"ugift","Hasle",1834
"Århus","Skejby","mand",6,"ugift","Hasle",1834
"Århus","Skejby","kvinde",24,"ugift","Hasle",1834
"Århus","Skejby","kvinde",56,"enke","Hasle",1834
"Århus","Skejby","mand",36,"ugift","Hasle",1834
"Århus","Skejby","mand",28,"ugift","Hasle",1834
"Århus","Skejby","mand",25,"ugift","Hasle",1834
"Århus","Skejby","kvinde",34,"ugift","Hasle",1834
"Århus","Skejby","kvinde",30,"ugift","Hasle",1834
"Århus","Skejby","kvinde",15,"ugift","Hasle",1834
"Århus","Skejby","kvinde",13,"ugift","Hasle",1834
"Århus","Skejby","kvinde",3,"ugift","Hasle",1834
"Århus","Skejby","mand",54,"gift","Hasle",1834
"Århus","Skejby","kvinde",45,"gift","Hasle",1834
"Århus","Skejby","mand",12,"ugift","Hasle",1834
"Århus","Skejby","kvinde",8,"ugift","Hasle",1834
"Århus","Skejby","mand",33,"ugift","Hasle",1834
"Århus","Skejby","kvinde",31,"ugift","Hasle",1834
"Århus","Skejby","mand",14,"ugift","Hasle",1834
"Århus","Skejby","mand",17,"ugift","Hasle",1834
"Århus","Skejby","mand",40,"gift","Hasle",1834
"Århus","Skejby","kvinde",40,"gift","Hasle",1834
"Århus","Skejby","mand",15,"ugift","Hasle",1834
"Århus","Skejby","mand",11,"ugift","Hasle",1834
"Århus","Skejby","kvinde",68,"enke","Hasle",1834
"Århus","Skejby","mand",28,"ugift","Hasle",1834
"Århus","Skejby","kvinde",19,"ugift","Hasle",1834
"Århus","Skejby","mand",49,"gift","Hasle",1834
"Århus","Skejby","kvinde",60,"gift","Hasle",1834
"Århus","Skejby","mand",18,"ugift","Hasle",1834
"Århus","Skejby","mand",18,"ugift","Hasle",1834
"Århus","Skejby","kvinde",22,"ugift","Hasle",1834
"Århus","Skejby","mand",9,"ugift","Hasle",1834
"Århus","Skejby","mand",20,"ugift","Hasle",1834
"Århus","Skejby","mand",55,"ugift","Hasle",1834
"Århus","Skejby","mand",53,"gift","Hasle",1834
"Århus","Skejby","kvinde",53,"gift","Hasle",1834
"Århus","Skejby","mand",28,"ugift","Hasle",1834
"Århus","Skejby","mand",20,"ugift","Hasle",1834
"Århus","Skejby","mand",13,"ugift","Hasle",1834
"Århus","Skejby","kvinde",10,"ugift","Hasle",1834
"Århus","Skejby","kvinde",25,"ugift","Hasle",1834
"Århus","Skejby","mand",29,"gift","Hasle",1834
"Århus","Skejby","kvinde",26,"gift","Hasle",1834
"Århus","Skejby","mand",2,"ugift","Hasle",1834
"Århus","Skejby","mand",65,"gift","Hasle",1834
"Århus","Skejby","kvinde",49,"gift","Hasle",1834
"Århus","Skejby","mand",26,"ugift","Hasle",1834
"Århus","Skejby","mand",24,"ugift","Hasle",1834
"Århus","Skejby","kvinde",21,"ugift","Hasle",1834
"Århus","Skejby","mand",65,"gift","Hasle",1834
"Århus","Skejby","kvinde",48,"gift","Hasle",1834
"Århus","Skejby","mand",16,"ugift","Hasle",1834
"Århus","Skejby","kvinde",24,"ugift","Hasle",1834
"Århus","Skejby","kvinde",18,"ugift","Hasle",1834
"Århus","Skejby","mand",22,"ugift","Hasle",1834
"Århus","Skejby","kvinde",64,"enke","Hasle",1834
"Århus","Skejby","mand",35,"ugift","Hasle",1834
"Århus","Skejby","mand",30,"ugift","Hasle",1834
"Århus","Skejby","kvinde",24,"gift","Hasle",1834
"Århus","Skejby","kvinde",5,"ugift","Hasle",1834
"Århus","Skejby","kvinde",3,"ugift","Hasle",1834
"Århus","Skejby","kvinde",27,"ugift","Hasle",1834
"Århus","Skejby","mand",45,"gift","Hasle",1834
"Århus","Skejby","kvinde",26,"gift","Hasle",1834
"Århus","Skejby","kvinde",2,"ugift","Hasle",1834
"Århus","Skejby","mand",20,"ugift","Hasle",1834
"Århus","Skejby","kvinde",17,"ugift","Hasle",1834
"Århus","Skejby","mand",11,"ugift","Hasle",1834
"Århus","Skejby","mand",27,"gift","Hasle",1834
"Århus","Skejby","kvinde",25,"gift","Hasle",1834
"Århus","Skejby","mand",5,"ugift","Hasle",1834
"Århus","Skejby","mand",1,"ugift","Hasle",1834
"Århus","Skejby","mand",29,"ugift","Hasle",1834
"Århus","Skejby","kvinde",61,"ugift","Hasle",1834
"Århus","Skejby","kvinde",54,"ugift","Hasle",1834
"Århus","Skejby","mand",12,"ugift","Hasle",1834
"Århus","Skejby","mand",10,"ugift","Hasle",1834
"Århus","Skejby","mand",53,"gift","Hasle",1834
"Århus","Skejby","kvinde",55,"gift","Hasle",1834
"Århus","Skejby","mand",15,"ugift","Hasle",1834
"Århus","Skejby","mand",35,"gift","Hasle",1834
"Århus","Skejby","kvinde",39,"gift","Hasle",1834
"Århus","Skejby","kvinde",4,"ugift","Hasle",1834
"Århus","Skejby","kvinde",34,"enke","Hasle",1834
"Århus","Skejby","mand",12,"ugift","Hasle",1834
"Århus","Skejby","mand",7,"ugift","Hasle",1834
"Århus","Skejby","mand",36,"gift","Hasle",1834
"Århus","Skejby","kvinde",30,"gift","Hasle",1834
"Århus","Skejby","mand",1,"ugift","Hasle",1834
"Århus","Skejby","mand",53,"gift","Hasle",1834
"Århus","Skejby","kvinde",41,"gift","Hasle",1834
"Århus","Skejby","mand",8,"ugift","Hasle",1834
"Århus","Skejby","kvinde",9,"ugift","Hasle",1834
"Århus","Skejby","mand",37,"gift","Hasle",1834
"Århus","Skejby","kvinde",38,"gift","Hasle",1834
"Århus","Skejby","mand",8,"ugift","Hasle",1834
"Århus","Skejby","kvinde",6,"ugift","Hasle",1834
"Århus","Skejby","kvinde",1,"ugift","Hasle",1834
"Århus","Skejby","kvinde",66,"enke","Hasle",1834
"Århus","Skejby","mand",50,"gift","Hasle",1834
"Århus","Skejby","kvinde",48,"gift","Hasle",1834
"Århus","Skejby","mand",22,"ugift","Hasle",1834
"Århus","Skejby","kvinde",16,"ugift","Hasle",1834
"Århus","Skejby","kvinde",11,"ugift","Hasle",1834
"Århus","Skejby","kvinde",41,"enke","Hasle",1834
"Århus","Skejby","kvinde",6,"ugift","Hasle",1834
"Århus","Skejby","mand",5,"ugift","Hasle",1834
"Århus","Skejby","mand",58,"ugift","Hasle",1834
"Århus","Skejby","mand",52,"ugift","Hasle",1834
"Århus","Skejby","kvinde",46,"ugift","Hasle",1834
"Århus","Skejby","mand",60,"gift","Hasle",1834
"Århus","Skejby","kvinde",50,"gift","Hasle",1834
"Århus","Skejby","kvinde",11,"ugift","Hasle",1834
"Århus","Skejby","kvinde",9,"ugift","Hasle",1834
"Århus","Skejby","mand",22,"ugift","Hasle",1834
"Århus","Skejby","mand",35,"gift","Hasle",1834
"Århus","Skejby","kvinde",35,"gift","Hasle",1834
"Århus","Skejby","mand",4,"ugift","Hasle",1834
"Århus","Skivholme","mand",53,"gift","Framlev",1834
"Århus","Skivholme","kvinde",55,"gift","Framlev",1834
"Århus","Skivholme","mand",27,"ugift","Framlev",1834
"Århus","Skivholme","mand",26,"ugift","Framlev",1834
"Århus","Skivholme","mand",13,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",17,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",24,"enke","Framlev",1834
"Århus","Skivholme","kvinde",2,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",60,"enke","Framlev",1834
"Århus","Skivholme","mand",19,"ugift","Framlev",1834
"Århus","Skivholme","mand",17,"ugift","Framlev",1834
"Århus","Skivholme","mand",13,"ugift","Framlev",1834
"Århus","Skivholme","mand",31,"ugift","Framlev",1834
"Århus","Skivholme","mand",30,"ugift","Framlev",1834
"Århus","Skivholme","mand",24,"ugift","Framlev",1834
"Århus","Skivholme","mand",18,"ugift","Framlev",1834
"Århus","Skivholme","mand",16,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",24,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",19,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",20,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",25,"ugift","Framlev",1834
"Århus","Skivholme","mand",80,"enkemand","Framlev",1834
"Århus","Skivholme","mand",44,"gift","Framlev",1834
"Århus","Skivholme","kvinde",35,"gift","Framlev",1834
"Århus","Skivholme","mand",17,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",12,"ugift","Framlev",1834
"Århus","Skivholme","mand",9,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",18,"ugift","Framlev",1834
"Århus","Skivholme","mand",35,"gift","Framlev",1834
"Århus","Skivholme","kvinde",28,"gift","Framlev",1834
"Århus","Skivholme","kvinde",9,"ugift","Framlev",1834
"Århus","Skivholme","mand",5,"ugift","Framlev",1834
"Århus","Skivholme","mand",2,"ugift","Framlev",1834
"Århus","Skivholme","mand",39,"gift","Framlev",1834
"Århus","Skivholme","kvinde",30,"gift","Framlev",1834
"Århus","Skivholme","kvinde",6,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",3,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",1,"ugift","Framlev",1834
"Århus","Skivholme","mand",34,"gift","Framlev",1834
"Århus","Skivholme","kvinde",24,"gift","Framlev",1834
"Århus","Skivholme","mand",1,"ugift","Framlev",1834
"Århus","Skivholme","mand",36,"gift","Framlev",1834
"Århus","Skivholme","kvinde",22,"gift","Framlev",1834
"Århus","Skivholme","mand",1,"ugift","Framlev",1834
"Århus","Skivholme","mand",36,"gift","Framlev",1834
"Århus","Skivholme","kvinde",29,"gift","Framlev",1834
"Århus","Skivholme","mand",1,"ugift","Framlev",1834
"Århus","Skivholme","mand",62,"enkemand","Framlev",1834
"Århus","Skivholme","kvinde",27,"ugift","Framlev",1834
"Århus","Skivholme","mand",38,"gift","Framlev",1834
"Århus","Skivholme","kvinde",35,"gift","Framlev",1834
"Århus","Skivholme","mand",15,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",13,"ugift","Framlev",1834
"Århus","Skivholme","mand",7,"ugift","Framlev",1834
"Århus","Skivholme","mand",5,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",2,"ugift","Framlev",1834
"Århus","Skivholme","mand",63,"gift","Framlev",1834
"Århus","Skivholme","kvinde",51,"gift","Framlev",1834
"Århus","Skivholme","mand",17,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",12,"ugift","Framlev",1834
"Århus","Skivholme","mand",8,"ugift","Framlev",1834
"Århus","Skivholme","mand",44,"gift","Framlev",1834
"Århus","Skivholme","kvinde",50,"gift","Framlev",1834
"Århus","Skivholme","mand",65,"gift","Framlev",1834
"Århus","Skivholme","kvinde",45,"gift","Framlev",1834
"Århus","Skivholme","mand",23,"ugift","Framlev",1834
"Århus","Skivholme","mand",14,"ugift","Framlev",1834
"Århus","Skivholme","mand",11,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",9,"ugift","Framlev",1834
"Århus","Skivholme","kvinde",26,"ugift","Framlev",1834
"Århus","Skivholme","mand",46,"gift","Framlev",1834
"Århus","Skivholme","kvinde",33,"gift","Framlev",1834
"Århus","Skivholme","kvinde",4,"ugift","Framlev",1834
"Århus","Skivholme","mand",2,"ugift","Framlev",1834
"Århus","Skivholme","mand",40,"ugift","Framlev",1834
"Århus","Skivholme","mand",16,"ugift","Framlev",1834
